Using TensorFlow backend.
2018-02-01 18:25:19.097888: I C:\tf_jenkins\home\workspace\rel-win\M\windows\PY\36\tensorflow\core\platform\cpu_feature_guard.cc:137] Your CPU supports instructions that this TensorFlow binary was not compiled to use: AVX
Train on 50000 samples, validate on 10000 samples
Epoch 1/50

18944/50000 [==========>...................] - ETA: 5s - loss: 0.6157
19264/50000 [==========>...................] - ETA: 5s - loss: 0.6157
19584/50000 [==========>...................] - ETA: 5s - loss: 0.6157
19904/50000 [==========>...................] - ETA: 5s - loss: 0.6158
20224/50000 [===========>..................] - ETA: 5s - loss: 0.6159
20544/50000 [===========>..................] - ETA: 5s - loss: 0.6158
20864/50000 [===========>..................] - ETA: 5s - loss: 0.6158
21184/50000 [===========>..................] - ETA: 5s - loss: 0.6158
21504/50000 [===========>..................] - ETA: 4s - loss: 0.6158
21824/50000 [============>.................] - ETA: 4s - loss: 0.6158
22144/50000 [============>.................] - ETA: 4s - loss: 0.6158
22464/50000 [============>.................] - ETA: 4s - loss: 0.6157
22784/50000 [============>.................] - ETA: 4s - loss: 0.6157
23104/50000 [============>.................] - ETA: 4s - loss: 0.6157
23424/50000 [=============>................] - ETA: 4s - loss: 0.6157
23744/50000 [=============>................] - ETA: 4s - loss: 0.6156
24064/50000 [=============>................] - ETA: 4s - loss: 0.6156
24384/50000 [=============>................] - ETA: 4s - loss: 0.6157
24704/50000 [=============>................] - ETA: 4s - loss: 0.6157
25024/50000 [==============>...............] - ETA: 4s - loss: 0.6157
25344/50000 [==============>...............] - ETA: 4s - loss: 0.6158
25664/50000 [==============>...............] - ETA: 4s - loss: 0.6158
25984/50000 [==============>...............] - ETA: 4s - loss: 0.6157
26304/50000 [==============>...............] - ETA: 4s - loss: 0.6157
26624/50000 [==============>...............] - ETA: 4s - loss: 0.6157
26944/50000 [===============>..............] - ETA: 4s - loss: 0.6157
27200/50000 [===============>..............] - ETA: 4s - loss: 0.6157
27520/50000 [===============>..............] - ETA: 3s - loss: 0.6157
27840/50000 [===============>..............] - ETA: 3s - loss: 0.6156
28160/50000 [===============>..............] - ETA: 3s - loss: 0.6156
28480/50000 [================>.............] - ETA: 3s - loss: 0.6156
28800/50000 [================>.............] - ETA: 3s - loss: 0.6156
29120/50000 [================>.............] - ETA: 3s - loss: 0.6156
29440/50000 [================>.............] - ETA: 3s - loss: 0.6156
29760/50000 [================>.............] - ETA: 3s - loss: 0.6156
30080/50000 [=================>............] - ETA: 3s - loss: 0.6155
30400/50000 [=================>............] - ETA: 3s - loss: 0.6155
30720/50000 [=================>............] - ETA: 3s - loss: 0.6155
31040/50000 [=================>............] - ETA: 3s - loss: 0.6155
31360/50000 [=================>............] - ETA: 3s - loss: 0.6154
31680/50000 [==================>...........] - ETA: 3s - loss: 0.6153
32000/50000 [==================>...........] - ETA: 3s - loss: 0.6153
32320/50000 [==================>...........] - ETA: 3s - loss: 0.6153
32640/50000 [==================>...........] - ETA: 3s - loss: 0.6152
32960/50000 [==================>...........] - ETA: 3s - loss: 0.6152
33280/50000 [==================>...........] - ETA: 2s - loss: 0.6152
33600/50000 [===================>..........] - ETA: 2s - loss: 0.6151
33920/50000 [===================>..........] - ETA: 2s - loss: 0.6151
34240/50000 [===================>..........] - ETA: 2s - loss: 0.6151
34560/50000 [===================>..........] - ETA: 2s - loss: 0.6150
34880/50000 [===================>..........] - ETA: 2s - loss: 0.6151
35200/50000 [====================>.........] - ETA: 2s - loss: 0.6151
35520/50000 [====================>.........] - ETA: 2s - loss: 0.6150
35840/50000 [====================>.........] - ETA: 2s - loss: 0.6151
36160/50000 [====================>.........] - ETA: 2s - loss: 0.6151
36480/50000 [====================>.........] - ETA: 2s - loss: 0.6150
36800/50000 [=====================>........] - ETA: 2s - loss: 0.6150
37120/50000 [=====================>........] - ETA: 2s - loss: 0.6150
37440/50000 [=====================>........] - ETA: 2s - loss: 0.6149
37760/50000 [=====================>........] - ETA: 2s - loss: 0.6148
38080/50000 [=====================>........] - ETA: 2s - loss: 0.6148
38400/50000 [======================>.......] - ETA: 2s - loss: 0.6149
38720/50000 [======================>.......] - ETA: 1s - loss: 0.6149
39040/50000 [======================>.......] - ETA: 1s - loss: 0.6149
39360/50000 [======================>.......] - ETA: 1s - loss: 0.6149
39680/50000 [======================>.......] - ETA: 1s - loss: 0.6149
40000/50000 [=======================>......] - ETA: 1s - loss: 0.6149
40320/50000 [=======================>......] - ETA: 1s - loss: 0.6149
40640/50000 [=======================>......] - ETA: 1s - loss: 0.6150
40960/50000 [=======================>......] - ETA: 1s - loss: 0.6150
41280/50000 [=======================>......] - ETA: 1s - loss: 0.6150
41600/50000 [=======================>......] - ETA: 1s - loss: 0.6150
41920/50000 [========================>.....] - ETA: 1s - loss: 0.6149
42240/50000 [========================>.....] - ETA: 1s - loss: 0.6150
42560/50000 [========================>.....] - ETA: 1s - loss: 0.6149
42880/50000 [========================>.....] - ETA: 1s - loss: 0.6149
43200/50000 [========================>.....] - ETA: 1s - loss: 0.6149
43520/50000 [=========================>....] - ETA: 1s - loss: 0.6149
43840/50000 [=========================>....] - ETA: 1s - loss: 0.6149
44160/50000 [=========================>....] - ETA: 1s - loss: 0.6149
44480/50000 [=========================>....] - ETA: 0s - loss: 0.6149
44800/50000 [=========================>....] - ETA: 0s - loss: 0.6149
45120/50000 [==========================>...] - ETA: 0s - loss: 0.6149
45440/50000 [==========================>...] - ETA: 0s - loss: 0.6149
45760/50000 [==========================>...] - ETA: 0s - loss: 0.6149
46080/50000 [==========================>...] - ETA: 0s - loss: 0.6149
46400/50000 [==========================>...] - ETA: 0s - loss: 0.6149
46720/50000 [===========================>..] - ETA: 0s - loss: 0.6149
47040/50000 [===========================>..] - ETA: 0s - loss: 0.6149
47360/50000 [===========================>..] - ETA: 0s - loss: 0.6149
47680/50000 [===========================>..] - ETA: 0s - loss: 0.6149
48000/50000 [===========================>..] - ETA: 0s - loss: 0.6149
48320/50000 [===========================>..] - ETA: 0s - loss: 0.6148
48640/50000 [============================>.] - ETA: 0s - loss: 0.6148
48960/50000 [============================>.] - ETA: 0s - loss: 0.6147
49280/50000 [============================>.] - ETA: 0s - loss: 0.6147
49600/50000 [============================>.] - ETA: 0s - loss: 0.6147
49920/50000 [============================>.] - ETA: 0s - loss: 0.6147
50000/50000 [==============================] - 10s 192us/step - loss: 0.6147 - val_loss: 0.6141
Epoch 10/50

   64/50000 [..............................] - ETA: 10s - loss: 0.6129
  384/50000 [..............................] - ETA: 8s - loss: 0.6135
  704/50000 [..............................] - ETA: 8s - loss: 0.6148
 1024/50000 [..............................] - ETA: 8s - loss: 0.6152
 1344/50000 [..............................] - ETA: 8s - loss: 0.6143
 1664/50000 [..............................] - ETA: 8s - loss: 0.6145
 1984/50000 [>.............................] - ETA: 8s - loss: 0.6130
 2304/50000 [>.............................] - ETA: 8s - loss: 0.6124
 2624/50000 [>.............................] - ETA: 8s - loss: 0.6128
 2944/50000 [>.............................] - ETA: 8s - loss: 0.6133
 3264/50000 [>.............................] - ETA: 8s - loss: 0.6134
 3584/50000 [=>............................] - ETA: 8s - loss: 0.6133
 3904/50000 [=>............................] - ETA: 8s - loss: 0.6130
 4224/50000 [=>............................] - ETA: 8s - loss: 0.6134
 4544/50000 [=>............................] - ETA: 8s - loss: 0.6134
 4864/50000 [=>............................] - ETA: 8s - loss: 0.6133
 5184/50000 [==>...........................] - ETA: 7s - loss: 0.6131
 5504/50000 [==>...........................] - ETA: 7s - loss: 0.6133
 5760/50000 [==>...........................] - ETA: 7s - loss: 0.6132
 6016/50000 [==>...........................] - ETA: 7s - loss: 0.6134
 6272/50000 [==>...........................] - ETA: 7s - loss: 0.6136
 6528/50000 [==>...........................] - ETA: 7s - loss: 0.6137
 6848/50000 [===>..........................] - ETA: 7s - loss: 0.6137
 7168/50000 [===>..........................] - ETA: 7s - loss: 0.6135
 7488/50000 [===>..........................] - ETA: 7s - loss: 0.6132
 7808/50000 [===>..........................] - ETA: 7s - loss: 0.6133
 8128/50000 [===>..........................] - ETA: 7s - loss: 0.6134
 8448/50000 [====>.........................] - ETA: 7s - loss: 0.6133
 8768/50000 [====>.........................] - ETA: 7s - loss: 0.6135
 9088/50000 [====>.........................] - ETA: 7s - loss: 0.6134
 9408/50000 [====>.........................] - ETA: 7s - loss: 0.6134
 9728/50000 [====>.........................] - ETA: 7s - loss: 0.6135
10048/50000 [=====>........................] - ETA: 7s - loss: 0.6132
10368/50000 [=====>........................] - ETA: 7s - loss: 0.6129
10688/50000 [=====>........................] - ETA: 7s - loss: 0.6129
11008/50000 [=====>........................] - ETA: 7s - loss: 0.6130
11328/50000 [=====>........................] - ETA: 6s - loss: 0.6130
11648/50000 [=====>........................] - ETA: 6s - loss: 0.6129
11968/50000 [======>.......................] - ETA: 6s - loss: 0.6129
12288/50000 [======>.......................] - ETA: 6s - loss: 0.6130
12608/50000 [======>.......................] - ETA: 6s - loss: 0.6130
12928/50000 [======>.......................] - ETA: 6s - loss: 0.6130
13248/50000 [======>.......................] - ETA: 6s - loss: 0.6129
13568/50000 [=======>......................] - ETA: 6s - loss: 0.6129
13888/50000 [=======>......................] - ETA: 6s - loss: 0.6128
14208/50000 [=======>......................] - ETA: 6s - loss: 0.6129
14528/50000 [=======>......................] - ETA: 6s - loss: 0.6129
14848/50000 [=======>......................] - ETA: 6s - loss: 0.6128
15168/50000 [========>.....................] - ETA: 6s - loss: 0.6128
15488/50000 [========>.....................] - ETA: 6s - loss: 0.6128
15808/50000 [========>.....................] - ETA: 6s - loss: 0.6128
16128/50000 [========>.....................] - ETA: 6s - loss: 0.6129
16448/50000 [========>.....................] - ETA: 5s - loss: 0.6128
16768/50000 [=========>....................] - ETA: 5s - loss: 0.6127
17088/50000 [=========>....................] - ETA: 5s - loss: 0.6126
17408/50000 [=========>....................] - ETA: 5s - loss: 0.6127
17728/50000 [=========>....................] - ETA: 5s - loss: 0.6127
18048/50000 [=========>....................] - ETA: 5s - loss: 0.6126
18368/50000 [==========>...................] - ETA: 5s - loss: 0.6125
18688/50000 [==========>...................] - ETA: 5s - loss: 0.6125
19008/50000 [==========>...................] - ETA: 5s - loss: 0.6126
19328/50000 [==========>...................] - ETA: 5s - loss: 0.6126
19648/50000 [==========>...................] - ETA: 5s - loss: 0.6127
19968/50000 [==========>...................] - ETA: 5s - loss: 0.6127
20288/50000 [===========>..................] - ETA: 5s - loss: 0.6127
20608/50000 [===========>..................] - ETA: 5s - loss: 0.6127
20928/50000 [===========>..................] - ETA: 5s - loss: 0.6127
21248/50000 [===========>..................] - ETA: 5s - loss: 0.6127
21568/50000 [===========>..................] - ETA: 5s - loss: 0.6127
21888/50000 [============>.................] - ETA: 4s - loss: 0.6127
22208/50000 [============>.................] - ETA: 4s - loss: 0.6127
22464/50000 [============>.................] - ETA: 4s - loss: 0.6127
22720/50000 [============>.................] - ETA: 4s - loss: 0.6127
23040/50000 [============>.................] - ETA: 4s - loss: 0.6127
23360/50000 [=============>................] - ETA: 4s - loss: 0.6128
23680/50000 [=============>................] - ETA: 4s - loss: 0.6127
24000/50000 [=============>................] - ETA: 4s - loss: 0.6126
24320/50000 [=============>................] - ETA: 4s - loss: 0.6125
24640/50000 [=============>................] - ETA: 4s - loss: 0.6126
24960/50000 [=============>................] - ETA: 4s - loss: 0.6125
25280/50000 [==============>...............] - ETA: 4s - loss: 0.6125
25600/50000 [==============>...............] - ETA: 4s - loss: 0.6126
25920/50000 [==============>...............] - ETA: 4s - loss: 0.6125
26240/50000 [==============>...............] - ETA: 4s - loss: 0.6125
26560/50000 [==============>...............] - ETA: 4s - loss: 0.6125
26880/50000 [===============>..............] - ETA: 4s - loss: 0.6125
27200/50000 [===============>..............] - ETA: 4s - loss: 0.6125
27520/50000 [===============>..............] - ETA: 4s - loss: 0.6125
27840/50000 [===============>..............] - ETA: 3s - loss: 0.6124
28160/50000 [===============>..............] - ETA: 3s - loss: 0.6124
28480/50000 [================>.............] - ETA: 3s - loss: 0.6124
28800/50000 [================>.............] - ETA: 3s - loss: 0.6124
29120/50000 [================>.............] - ETA: 3s - loss: 0.6124
29440/50000 [================>.............] - ETA: 3s - loss: 0.6123
29760/50000 [================>.............] - ETA: 3s - loss: 0.6124
30080/50000 [=================>............] - ETA: 3s - loss: 0.6123
