Using TensorFlow backend.
2018-01-30 18:48:11.773928: I C:\tf_jenkins\home\workspace\rel-win\M\windows\PY\36\tensorflow\core\platform\cpu_feature_guard.cc:137] Your CPU supports instructions that this TensorFlow binary was not compiled to use: AVX
Reading TRAIN data...
Reading TEST data...
Train on 50000 samples, validate on 10000 samples
Epoch 1/50

37120/50000 [=====================>........] - ETA: 0s - loss: 0.1843
37888/50000 [=====================>........] - ETA: 0s - loss: 0.1843
38400/50000 [======================>.......] - ETA: 0s - loss: 0.1843
38912/50000 [======================>.......] - ETA: 0s - loss: 0.1842
39424/50000 [======================>.......] - ETA: 0s - loss: 0.1842
39936/50000 [======================>.......] - ETA: 0s - loss: 0.1841
40448/50000 [=======================>......] - ETA: 0s - loss: 0.1841
40960/50000 [=======================>......] - ETA: 0s - loss: 0.1841
41728/50000 [========================>.....] - ETA: 0s - loss: 0.1840
42496/50000 [========================>.....] - ETA: 0s - loss: 0.1840
43008/50000 [========================>.....] - ETA: 0s - loss: 0.1840
43776/50000 [=========================>....] - ETA: 0s - loss: 0.1839
44544/50000 [=========================>....] - ETA: 0s - loss: 0.1839
45056/50000 [==========================>...] - ETA: 0s - loss: 0.1839
45824/50000 [==========================>...] - ETA: 0s - loss: 0.1839
46592/50000 [==========================>...] - ETA: 0s - loss: 0.1838
47104/50000 [===========================>..] - ETA: 0s - loss: 0.1838
47616/50000 [===========================>..] - ETA: 0s - loss: 0.1838
48128/50000 [===========================>..] - ETA: 0s - loss: 0.1837
48640/50000 [============================>.] - ETA: 0s - loss: 0.1837
49152/50000 [============================>.] - ETA: 0s - loss: 0.1837
49664/50000 [============================>.] - ETA: 0s - loss: 0.1836
50000/50000 [==============================] - 4s 84us/step - loss: 0.1836 - val_loss: 0.1792
Epoch 10/50

  256/50000 [..............................] - ETA: 5s - loss: 0.1759
  768/50000 [..............................] - ETA: 5s - loss: 0.1787
 1280/50000 [..............................] - ETA: 4s - loss: 0.1796
 2048/50000 [>.............................] - ETA: 4s - loss: 0.1801
 2560/50000 [>.............................] - ETA: 4s - loss: 0.1809
 3328/50000 [>.............................] - ETA: 4s - loss: 0.1808
 4096/50000 [=>............................] - ETA: 4s - loss: 0.1807
 4608/50000 [=>............................] - ETA: 4s - loss: 0.1802
 5376/50000 [==>...........................] - ETA: 4s - loss: 0.1796
 6144/50000 [==>...........................] - ETA: 4s - loss: 0.1799
 6656/50000 [==>...........................] - ETA: 4s - loss: 0.1801
 7424/50000 [===>..........................] - ETA: 4s - loss: 0.1801
 8192/50000 [===>..........................] - ETA: 3s - loss: 0.1802
 8960/50000 [====>.........................] - ETA: 3s - loss: 0.1801
 9728/50000 [====>.........................] - ETA: 3s - loss: 0.1801
10496/50000 [=====>........................] - ETA: 3s - loss: 0.1802
11008/50000 [=====>........................] - ETA: 3s - loss: 0.1802
11776/50000 [======>.......................] - ETA: 3s - loss: 0.1803
12288/50000 [======>.......................] - ETA: 3s - loss: 0.1805
13056/50000 [======>.......................] - ETA: 3s - loss: 0.1802
13568/50000 [=======>......................] - ETA: 3s - loss: 0.1801
14080/50000 [=======>......................] - ETA: 3s - loss: 0.1800
14592/50000 [=======>......................] - ETA: 3s - loss: 0.1799
15360/50000 [========>.....................] - ETA: 3s - loss: 0.1801
16128/50000 [========>.....................] - ETA: 3s - loss: 0.1801
16640/50000 [========>.....................] - ETA: 3s - loss: 0.1801
17408/50000 [=========>....................] - ETA: 3s - loss: 0.1801
17920/50000 [=========>....................] - ETA: 3s - loss: 0.1801
18432/50000 [==========>...................] - ETA: 3s - loss: 0.1798
18944/50000 [==========>...................] - ETA: 2s - loss: 0.1798
19456/50000 [==========>...................] - ETA: 2s - loss: 0.1798
20224/50000 [===========>..................] - ETA: 2s - loss: 0.1798
20736/50000 [===========>..................] - ETA: 2s - loss: 0.1798
21248/50000 [===========>..................] - ETA: 2s - loss: 0.1798
21760/50000 [============>.................] - ETA: 2s - loss: 0.1796
22528/50000 [============>.................] - ETA: 2s - loss: 0.1795
23040/50000 [============>.................] - ETA: 2s - loss: 0.1795
23552/50000 [=============>................] - ETA: 2s - loss: 0.1794
24064/50000 [=============>................] - ETA: 2s - loss: 0.1794
24832/50000 [=============>................] - ETA: 2s - loss: 0.1792
25344/50000 [==============>...............] - ETA: 2s - loss: 0.1793
25856/50000 [==============>...............] - ETA: 2s - loss: 0.1792
26368/50000 [==============>...............] - ETA: 2s - loss: 0.1792
26880/50000 [===============>..............] - ETA: 2s - loss: 0.1791
27392/50000 [===============>..............] - ETA: 2s - loss: 0.1791
27904/50000 [===============>..............] - ETA: 2s - loss: 0.1790
28416/50000 [================>.............] - ETA: 2s - loss: 0.1791
28928/50000 [================>.............] - ETA: 2s - loss: 0.1790
29696/50000 [================>.............] - ETA: 1s - loss: 0.1789
30464/50000 [=================>............] - ETA: 1s - loss: 0.1790
30976/50000 [=================>............] - ETA: 1s - loss: 0.1790
31744/50000 [==================>...........] - ETA: 1s - loss: 0.1789
32256/50000 [==================>...........] - ETA: 1s - loss: 0.1789
33024/50000 [==================>...........] - ETA: 1s - loss: 0.1789
33536/50000 [===================>..........] - ETA: 1s - loss: 0.1788
34048/50000 [===================>..........] - ETA: 1s - loss: 0.1788
34816/50000 [===================>..........] - ETA: 1s - loss: 0.1787
35328/50000 [====================>.........] - ETA: 1s - loss: 0.1786
35840/50000 [====================>.........] - ETA: 1s - loss: 0.1787
36608/50000 [====================>.........] - ETA: 1s - loss: 0.1786
37632/50000 [=====================>........] - ETA: 1s - loss: 0.1786
38656/50000 [======================>.......] - ETA: 1s - loss: 0.1785
39680/50000 [======================>.......] - ETA: 0s - loss: 0.1785
40704/50000 [=======================>......] - ETA: 0s - loss: 0.1785
41472/50000 [=======================>......] - ETA: 0s - loss: 0.1784
41984/50000 [========================>.....] - ETA: 0s - loss: 0.1784
42752/50000 [========================>.....] - ETA: 0s - loss: 0.1783
43264/50000 [========================>.....] - ETA: 0s - loss: 0.1783
43776/50000 [=========================>....] - ETA: 0s - loss: 0.1782
44544/50000 [=========================>....] - ETA: 0s - loss: 0.1782
45312/50000 [==========================>...] - ETA: 0s - loss: 0.1781
45824/50000 [==========================>...] - ETA: 0s - loss: 0.1781
46592/50000 [==========================>...] - ETA: 0s - loss: 0.1780
47104/50000 [===========================>..] - ETA: 0s - loss: 0.1780
47616/50000 [===========================>..] - ETA: 0s - loss: 0.1779
48384/50000 [============================>.] - ETA: 0s - loss: 0.1779
48896/50000 [============================>.] - ETA: 0s - loss: 0.1778
49408/50000 [============================>.] - ETA: 0s - loss: 0.1778
50000/50000 [==============================] - 5s 106us/step - loss: 0.1778 - val_loss: 0.1738
Epoch 11/50

  256/50000 [..............................] - ETA: 6s - loss: 0.1714
  768/50000 [..............................] - ETA: 5s - loss: 0.1729
 1536/50000 [..............................] - ETA: 4s - loss: 0.1751
 2048/50000 [>.............................] - ETA: 4s - loss: 0.1743
 2560/50000 [>.............................] - ETA: 5s - loss: 0.1749
 3072/50000 [>.............................] - ETA: 5s - loss: 0.1751
 3840/50000 [=>............................] - ETA: 4s - loss: 0.1745
 4608/50000 [=>............................] - ETA: 4s - loss: 0.1740
 5120/50000 [==>...........................] - ETA: 4s - loss: 0.1740
 5632/50000 [==>...........................] - ETA: 4s - loss: 0.1743
 6400/50000 [==>...........................] - ETA: 4s - loss: 0.1743
 7168/50000 [===>..........................] - ETA: 4s - loss: 0.1747
 7936/50000 [===>..........................] - ETA: 4s - loss: 0.1748
 8448/50000 [====>.........................] - ETA: 4s - loss: 0.1746
 8960/50000 [====>.........................] - ETA: 3s - loss: 0.1744
 9472/50000 [====>.........................] - ETA: 3s - loss: 0.1743
 9984/50000 [====>.........................] - ETA: 3s - loss: 0.1744
10496/50000 [=====>........................] - ETA: 3s - loss: 0.1745
11008/50000 [=====>........................] - ETA: 3s - loss: 0.1746
11776/50000 [======>.......................] - ETA: 3s - loss: 0.1745
12288/50000 [======>.......................] - ETA: 3s - loss: 0.1745
12800/50000 [======>.......................] - ETA: 3s - loss: 0.1746
13568/50000 [=======>......................] - ETA: 3s - loss: 0.1745
14336/50000 [=======>......................] - ETA: 3s - loss: 0.1746
14848/50000 [=======>......................] - ETA: 3s - loss: 0.1745
15616/50000 [========>.....................] - ETA: 3s - loss: 0.1745
16128/50000 [========>.....................] - ETA: 3s - loss: 0.1745
16896/50000 [=========>....................] - ETA: 3s - loss: 0.1744
17664/50000 [=========>....................] - ETA: 3s - loss: 0.1742
18432/50000 [==========>...................] - ETA: 3s - loss: 0.1741
18944/50000 [==========>...................] - ETA: 3s - loss: 0.1742
19712/50000 [==========>...................] - ETA: 2s - loss: 0.1742
20224/50000 [===========>..................] - ETA: 2s - loss: 0.1742
20992/50000 [===========>..................] - ETA: 2s - loss: 0.1742
21504/50000 [===========>..................] - ETA: 2s - loss: 0.1741
22016/50000 [============>.................] - ETA: 2s - loss: 0.1741
22784/50000 [============>.................] - ETA: 2s - loss: 0.1741
23296/50000 [============>.................] - ETA: 2s - loss: 0.1740
24064/50000 [=============>................] - ETA: 2s - loss: 0.1739
24576/50000 [=============>................] - ETA: 2s - loss: 0.1738
25344/50000 [==============>...............] - ETA: 2s - loss: 0.1737
25856/50000 [==============>...............] - ETA: 2s - loss: 0.1737
26624/50000 [==============>...............] - ETA: 2s - loss: 0.1738
27392/50000 [===============>..............] - ETA: 2s - loss: 0.1738
28160/50000 [===============>..............] - ETA: 2s - loss: 0.1737
28672/50000 [================>.............] - ETA: 2s - loss: 0.1737
29184/50000 [================>.............] - ETA: 2s - loss: 0.1736
29696/50000 [================>.............] - ETA: 1s - loss: 0.1736
30208/50000 [=================>............] - ETA: 1s - loss: 0.1735
30976/50000 [=================>............] - ETA: 1s - loss: 0.1735
31488/50000 [=================>............] - ETA: 1s - loss: 0.1735
32256/50000 [==================>...........] - ETA: 1s - loss: 0.1735
33024/50000 [==================>...........] - ETA: 1s - loss: 0.1734
33536/50000 [===================>..........] - ETA: 1s - loss: 0.1734
34304/50000 [===================>..........] - ETA: 1s - loss: 0.1734
35072/50000 [====================>.........] - ETA: 1s - loss: 0.1733
35584/50000 [====================>.........] - ETA: 1s - loss: 0.1733
36352/50000 [====================>.........] - ETA: 1s - loss: 0.1733
37120/50000 [=====================>........] - ETA: 1s - loss: 0.1733
37632/50000 [=====================>........] - ETA: 1s - loss: 0.1732
38400/50000 [======================>.......] - ETA: 1s - loss: 0.1732
38912/50000 [======================>.......] - ETA: 1s - loss: 0.1731
39680/50000 [======================>.......] - ETA: 1s - loss: 0.1731
40192/50000 [=======================>......] - ETA: 0s - loss: 0.1731
40960/50000 [=======================>......] - ETA: 0s - loss: 0.1731
41472/50000 [=======================>......] - ETA: 0s - loss: 0.1730
41984/50000 [========================>.....] - ETA: 0s - loss: 0.1730
42496/50000 [========================>.....] - ETA: 0s - loss: 0.1730
43264/50000 [========================>.....] - ETA: 0s - loss: 0.1729
43776/50000 [=========================>....] - ETA: 0s - loss: 0.1729
44544/50000 [=========================>....] - ETA: 0s - loss: 0.1728
45056/50000 [==========================>...] - ETA: 0s - loss: 0.1728
45568/50000 [==========================>...] - ETA: 0s - loss: 0.1728
46336/50000 [==========================>...] - ETA: 0s - loss: 0.1728
46848/50000 [===========================>..] - ETA: 0s - loss: 0.1727
47616/50000 [===========================>..] - ETA: 0s - loss: 0.1727
48384/50000 [============================>.] - ETA: 0s - loss: 0.1727
48896/50000 [============================>.] - ETA: 0s - loss: 0.1726
49408/50000 [============================>.] - ETA: 0s - loss: 0.1726
50000/50000 [==============================] - 5s 108us/step - loss: 0.1726 - val_loss: 0.1688
Epoch 12/50

  256/50000 [..............................] - ETA: 3s - loss: 0.1697
 1280/50000 [..............................] - ETA: 3s - loss: 0.1703
 2048/50000 [>.............................] - ETA: 3s - loss: 0.1695
 2816/50000 [>.............................] - ETA: 3s - loss: 0.1700
 3328/50000 [>.............................] - ETA: 3s - loss: 0.1698
 3840/50000 [=>............................] - ETA: 4s - loss: 0.1698
 4608/50000 [=>............................] - ETA: 3s - loss: 0.1700
 5376/50000 [==>...........................] - ETA: 3s - loss: 0.1698
 5888/50000 [==>...........................] - ETA: 3s - loss: 0.1698
 6400/50000 [==>...........................] - ETA: 3s - loss: 0.1698
 7168/50000 [===>..........................] - ETA: 3s - loss: 0.1695
 7680/50000 [===>..........................] - ETA: 3s - loss: 0.1694
 8192/50000 [===>..........................] - ETA: 3s - loss: 0.1695
 8704/50000 [====>.........................] - ETA: 3s - loss: 0.1694
 9472/50000 [====>.........................] - ETA: 3s - loss: 0.1694
10240/50000 [=====>........................] - ETA: 3s - loss: 0.1697
11008/50000 [=====>........................] - ETA: 3s - loss: 0.1697
11520/50000 [=====>........................] - ETA: 3s - loss: 0.1697
12288/50000 [======>.......................] - ETA: 3s - loss: 0.1695
12800/50000 [======>.......................] - ETA: 3s - loss: 0.1696
13312/50000 [======>.......................] - ETA: 3s - loss: 0.1695
14080/50000 [=======>......................] - ETA: 3s - loss: 0.1694
14848/50000 [=======>......................] - ETA: 3s - loss: 0.1695
15616/50000 [========>.....................] - ETA: 3s - loss: 0.1695
16128/50000 [========>.....................] - ETA: 3s - loss: 0.1695
16640/50000 [========>.....................] - ETA: 3s - loss: 0.1694
17408/50000 [=========>....................] - ETA: 3s - loss: 0.1695
17920/50000 [=========>....................] - ETA: 3s - loss: 0.1695
18432/50000 [==========>...................] - ETA: 2s - loss: 0.1696
18944/50000 [==========>...................] - ETA: 2s - loss: 0.1695
19712/50000 [==========>...................] - ETA: 2s - loss: 0.1695
20224/50000 [===========>..................] - ETA: 2s - loss: 0.1695
20736/50000 [===========>..................] - ETA: 2s - loss: 0.1695
21504/50000 [===========>..................] - ETA: 2s - loss: 0.1694
22016/50000 [============>.................] - ETA: 2s - loss: 0.1695
