Using TensorFlow backend.
2018-02-04 01:39:11.458747: I C:\tf_jenkins\home\workspace\rel-win\M\windows\PY\36\tensorflow\core\platform\cpu_feature_guard.cc:137] Your CPU supports instructions that this TensorFlow binary was not compiled to use: AVX
Train on 50000 samples, validate on 10000 samples
Epoch 1/50

44672/50000 [=========================>....] - ETA: 0s - loss: 0.6491
45120/50000 [==========================>...] - ETA: 0s - loss: 0.6491
45504/50000 [==========================>...] - ETA: 0s - loss: 0.6490
45824/50000 [==========================>...] - ETA: 0s - loss: 0.6490
46144/50000 [==========================>...] - ETA: 0s - loss: 0.6490
46656/50000 [==========================>...] - ETA: 0s - loss: 0.6489
46912/50000 [===========================>..] - ETA: 0s - loss: 0.6488
47296/50000 [===========================>..] - ETA: 0s - loss: 0.6488
47744/50000 [===========================>..] - ETA: 0s - loss: 0.6488
48064/50000 [===========================>..] - ETA: 0s - loss: 0.6487
48320/50000 [===========================>..] - ETA: 0s - loss: 0.6487
48768/50000 [============================>.] - ETA: 0s - loss: 0.6487
48960/50000 [============================>.] - ETA: 0s - loss: 0.6486
49216/50000 [============================>.] - ETA: 0s - loss: 0.6486
49472/50000 [============================>.] - ETA: 0s - loss: 0.6486
49728/50000 [============================>.] - ETA: 0s - loss: 0.6486
50000/50000 [==============================] - 10s 204us/step - loss: 0.6486 - val_loss: 0.6436
Epoch 4/50

   64/50000 [..............................] - ETA: 12s - loss: 0.6429
  320/50000 [..............................] - ETA: 10s - loss: 0.6458
  640/50000 [..............................] - ETA: 9s - loss: 0.6443
  896/50000 [..............................] - ETA: 9s - loss: 0.6442
 1216/50000 [..............................] - ETA: 9s - loss: 0.6443
 1408/50000 [..............................] - ETA: 10s - loss: 0.6434
 1728/50000 [>.............................] - ETA: 9s - loss: 0.6431
 2048/50000 [>.............................] - ETA: 9s - loss: 0.6432
 2368/50000 [>.............................] - ETA: 9s - loss: 0.6432
 2688/50000 [>.............................] - ETA: 9s - loss: 0.6438
 2944/50000 [>.............................] - ETA: 8s - loss: 0.6438
 3264/50000 [>.............................] - ETA: 8s - loss: 0.6436
 3648/50000 [=>............................] - ETA: 8s - loss: 0.6430
 3904/50000 [=>............................] - ETA: 8s - loss: 0.6431
 4288/50000 [=>............................] - ETA: 8s - loss: 0.6432
 4672/50000 [=>............................] - ETA: 8s - loss: 0.6431
 4992/50000 [=>............................] - ETA: 8s - loss: 0.6431
 5248/50000 [==>...........................] - ETA: 8s - loss: 0.6430
 5568/50000 [==>...........................] - ETA: 8s - loss: 0.6432
 5952/50000 [==>...........................] - ETA: 7s - loss: 0.6430
 6336/50000 [==>...........................] - ETA: 7s - loss: 0.6431
 6656/50000 [==>...........................] - ETA: 7s - loss: 0.6431
 6976/50000 [===>..........................] - ETA: 7s - loss: 0.6430
 7296/50000 [===>..........................] - ETA: 7s - loss: 0.6429
 7680/50000 [===>..........................] - ETA: 7s - loss: 0.6429
 8000/50000 [===>..........................] - ETA: 7s - loss: 0.6430
 8256/50000 [===>..........................] - ETA: 7s - loss: 0.6431
 8704/50000 [====>.........................] - ETA: 7s - loss: 0.6430
 9024/50000 [====>.........................] - ETA: 7s - loss: 0.6430
 9280/50000 [====>.........................] - ETA: 7s - loss: 0.6428
 9536/50000 [====>.........................] - ETA: 7s - loss: 0.6429
 9792/50000 [====>.........................] - ETA: 7s - loss: 0.6430
10048/50000 [=====>........................] - ETA: 7s - loss: 0.6430
10304/50000 [=====>........................] - ETA: 7s - loss: 0.6430
10560/50000 [=====>........................] - ETA: 7s - loss: 0.6430
10752/50000 [=====>........................] - ETA: 7s - loss: 0.6430
11008/50000 [=====>........................] - ETA: 7s - loss: 0.6430
11264/50000 [=====>........................] - ETA: 7s - loss: 0.6429
11520/50000 [=====>........................] - ETA: 7s - loss: 0.6428
11776/50000 [======>.......................] - ETA: 7s - loss: 0.6428
12096/50000 [======>.......................] - ETA: 7s - loss: 0.6428
12352/50000 [======>.......................] - ETA: 7s - loss: 0.6427
12672/50000 [======>.......................] - ETA: 6s - loss: 0.6427
12992/50000 [======>.......................] - ETA: 6s - loss: 0.6426
13312/50000 [======>.......................] - ETA: 6s - loss: 0.6426
13632/50000 [=======>......................] - ETA: 6s - loss: 0.6426
13952/50000 [=======>......................] - ETA: 6s - loss: 0.6425
14272/50000 [=======>......................] - ETA: 6s - loss: 0.6426
14528/50000 [=======>......................] - ETA: 6s - loss: 0.6426
14848/50000 [=======>......................] - ETA: 6s - loss: 0.6426
15168/50000 [========>.....................] - ETA: 6s - loss: 0.6426
15488/50000 [========>.....................] - ETA: 6s - loss: 0.6426
15808/50000 [========>.....................] - ETA: 6s - loss: 0.6425
16064/50000 [========>.....................] - ETA: 6s - loss: 0.6425
16320/50000 [========>.....................] - ETA: 6s - loss: 0.6423
16512/50000 [========>.....................] - ETA: 6s - loss: 0.6423
16640/50000 [========>.....................] - ETA: 6s - loss: 0.6423
16960/50000 [=========>....................] - ETA: 6s - loss: 0.6423
17280/50000 [=========>....................] - ETA: 6s - loss: 0.6423
17600/50000 [=========>....................] - ETA: 6s - loss: 0.6422
17920/50000 [=========>....................] - ETA: 6s - loss: 0.6422
18304/50000 [=========>....................] - ETA: 6s - loss: 0.6421
18624/50000 [==========>...................] - ETA: 5s - loss: 0.6421
18944/50000 [==========>...................] - ETA: 5s - loss: 0.6420
19264/50000 [==========>...................] - ETA: 5s - loss: 0.6420
19520/50000 [==========>...................] - ETA: 5s - loss: 0.6420
19840/50000 [==========>...................] - ETA: 5s - loss: 0.6420
20224/50000 [===========>..................] - ETA: 5s - loss: 0.6420
20608/50000 [===========>..................] - ETA: 5s - loss: 0.6419
20992/50000 [===========>..................] - ETA: 5s - loss: 0.6419
21184/50000 [===========>..................] - ETA: 5s - loss: 0.6419
21568/50000 [===========>..................] - ETA: 5s - loss: 0.6419
21952/50000 [============>.................] - ETA: 5s - loss: 0.6419
22272/50000 [============>.................] - ETA: 5s - loss: 0.6419
22528/50000 [============>.................] - ETA: 5s - loss: 0.6419
22912/50000 [============>.................] - ETA: 5s - loss: 0.6418
23232/50000 [============>.................] - ETA: 5s - loss: 0.6417
23552/50000 [=============>................] - ETA: 4s - loss: 0.6417
23744/50000 [=============>................] - ETA: 4s - loss: 0.6416
23936/50000 [=============>................] - ETA: 4s - loss: 0.6416
24128/50000 [=============>................] - ETA: 4s - loss: 0.6416
24448/50000 [=============>................] - ETA: 4s - loss: 0.6416
24704/50000 [=============>................] - ETA: 4s - loss: 0.6415
25024/50000 [==============>...............] - ETA: 4s - loss: 0.6415
25280/50000 [==============>...............] - ETA: 4s - loss: 0.6414
25536/50000 [==============>...............] - ETA: 4s - loss: 0.6414
25792/50000 [==============>...............] - ETA: 4s - loss: 0.6414
25984/50000 [==============>...............] - ETA: 4s - loss: 0.6413
26240/50000 [==============>...............] - ETA: 4s - loss: 0.6413
26496/50000 [==============>...............] - ETA: 4s - loss: 0.6413
26816/50000 [===============>..............] - ETA: 4s - loss: 0.6412
27136/50000 [===============>..............] - ETA: 4s - loss: 0.6412
27392/50000 [===============>..............] - ETA: 4s - loss: 0.6412
27712/50000 [===============>..............] - ETA: 4s - loss: 0.6411
28032/50000 [===============>..............] - ETA: 4s - loss: 0.6411
28288/50000 [===============>..............] - ETA: 4s - loss: 0.6411
28608/50000 [================>.............] - ETA: 4s - loss: 0.6410
28864/50000 [================>.............] - ETA: 4s - loss: 0.6410
29120/50000 [================>.............] - ETA: 4s - loss: 0.6410
29440/50000 [================>.............] - ETA: 4s - loss: 0.6409
29760/50000 [================>.............] - ETA: 3s - loss: 0.6409
30080/50000 [=================>............] - ETA: 3s - loss: 0.6409
30400/50000 [=================>............] - ETA: 3s - loss: 0.6408
30784/50000 [=================>............] - ETA: 3s - loss: 0.6407
31104/50000 [=================>............] - ETA: 3s - loss: 0.6407
31424/50000 [=================>............] - ETA: 3s - loss: 0.6407
31808/50000 [==================>...........] - ETA: 3s - loss: 0.6407
32192/50000 [==================>...........] - ETA: 3s - loss: 0.6407
32512/50000 [==================>...........] - ETA: 3s - loss: 0.6407
32768/50000 [==================>...........] - ETA: 3s - loss: 0.6407
32960/50000 [==================>...........] - ETA: 3s - loss: 0.6406
33344/50000 [===================>..........] - ETA: 3s - loss: 0.6406
33664/50000 [===================>..........] - ETA: 3s - loss: 0.6406
33984/50000 [===================>..........] - ETA: 3s - loss: 0.6405
34240/50000 [===================>..........] - ETA: 3s - loss: 0.6405
34496/50000 [===================>..........] - ETA: 2s - loss: 0.6405
34816/50000 [===================>..........] - ETA: 2s - loss: 0.6404
35264/50000 [====================>.........] - ETA: 2s - loss: 0.6404
35456/50000 [====================>.........] - ETA: 2s - loss: 0.6403
35776/50000 [====================>.........] - ETA: 2s - loss: 0.6403
36160/50000 [====================>.........] - ETA: 2s - loss: 0.6403
36608/50000 [====================>.........] - ETA: 2s - loss: 0.6402
37056/50000 [=====================>........] - ETA: 2s - loss: 0.6402
37440/50000 [=====================>........] - ETA: 2s - loss: 0.6401
37760/50000 [=====================>........] - ETA: 2s - loss: 0.6400
38016/50000 [=====================>........] - ETA: 2s - loss: 0.6400
38464/50000 [======================>.......] - ETA: 2s - loss: 0.6399
38720/50000 [======================>.......] - ETA: 2s - loss: 0.6400
38976/50000 [======================>.......] - ETA: 2s - loss: 0.6399
39168/50000 [======================>.......] - ETA: 2s - loss: 0.6399
39424/50000 [======================>.......] - ETA: 2s - loss: 0.6399
39680/50000 [======================>.......] - ETA: 1s - loss: 0.6399
39872/50000 [======================>.......] - ETA: 1s - loss: 0.6399
40128/50000 [=======================>......] - ETA: 1s - loss: 0.6398
40384/50000 [=======================>......] - ETA: 1s - loss: 0.6398
40704/50000 [=======================>......] - ETA: 1s - loss: 0.6398
40960/50000 [=======================>......] - ETA: 1s - loss: 0.6397
41216/50000 [=======================>......] - ETA: 1s - loss: 0.6398
41408/50000 [=======================>......] - ETA: 1s - loss: 0.6397
41664/50000 [=======================>......] - ETA: 1s - loss: 0.6397
41920/50000 [========================>.....] - ETA: 1s - loss: 0.6397
42176/50000 [========================>.....] - ETA: 1s - loss: 0.6397
42432/50000 [========================>.....] - ETA: 1s - loss: 0.6397
42688/50000 [========================>.....] - ETA: 1s - loss: 0.6396
42944/50000 [========================>.....] - ETA: 1s - loss: 0.6396
43200/50000 [========================>.....] - ETA: 1s - loss: 0.6396
43584/50000 [=========================>....] - ETA: 1s - loss: 0.6396
43904/50000 [=========================>....] - ETA: 1s - loss: 0.6396
44160/50000 [=========================>....] - ETA: 1s - loss: 0.6395
44480/50000 [=========================>....] - ETA: 1s - loss: 0.6395
44800/50000 [=========================>....] - ETA: 1s - loss: 0.6395
45120/50000 [==========================>...] - ETA: 0s - loss: 0.6394
45440/50000 [==========================>...] - ETA: 0s - loss: 0.6394
45696/50000 [==========================>...] - ETA: 0s - loss: 0.6394
46080/50000 [==========================>...] - ETA: 0s - loss: 0.6393
46464/50000 [==========================>...] - ETA: 0s - loss: 0.6393
46784/50000 [===========================>..] - ETA: 0s - loss: 0.6393
47104/50000 [===========================>..] - ETA: 0s - loss: 0.6393
47424/50000 [===========================>..] - ETA: 0s - loss: 0.6392
47744/50000 [===========================>..] - ETA: 0s - loss: 0.6392
48064/50000 [===========================>..] - ETA: 0s - loss: 0.6392
48384/50000 [============================>.] - ETA: 0s - loss: 0.6391
48704/50000 [============================>.] - ETA: 0s - loss: 0.6391
48960/50000 [============================>.] - ETA: 0s - loss: 0.6390
49344/50000 [============================>.] - ETA: 0s - loss: 0.6390
49728/50000 [============================>.] - ETA: 0s - loss: 0.6390
50000/50000 [==============================] - 10s 205us/step - loss: 0.6389 - val_loss: 0.6348
Epoch 5/50

   64/50000 [..............................] - ETA: 6s - loss: 0.6358
  640/50000 [..............................] - ETA: 4s - loss: 0.6353
 1216/50000 [..............................] - ETA: 4s - loss: 0.6340
 1728/50000 [>.............................] - ETA: 4s - loss: 0.6328
 2240/50000 [>.............................] - ETA: 4s - loss: 0.6322
 2816/50000 [>.............................] - ETA: 4s - loss: 0.6327
 3392/50000 [=>............................] - ETA: 4s - loss: 0.6333
 3968/50000 [=>............................] - ETA: 4s - loss: 0.6337
 4544/50000 [=>............................] - ETA: 4s - loss: 0.6336
 5120/50000 [==>...........................] - ETA: 4s - loss: 0.6341
 5696/50000 [==>...........................] - ETA: 4s - loss: 0.6340
 6272/50000 [==>...........................] - ETA: 4s - loss: 0.6341
 6848/50000 [===>..........................] - ETA: 4s - loss: 0.6341
 7424/50000 [===>..........................] - ETA: 3s - loss: 0.6343
 7936/50000 [===>..........................] - ETA: 3s - loss: 0.6345
 8512/50000 [====>.........................] - ETA: 3s - loss: 0.6347
 9152/50000 [====>.........................] - ETA: 3s - loss: 0.6346
 9664/50000 [====>.........................] - ETA: 3s - loss: 0.6346
10240/50000 [=====>........................] - ETA: 3s - loss: 0.6346
10816/50000 [=====>........................] - ETA: 3s - loss: 0.6345
11392/50000 [=====>........................] - ETA: 3s - loss: 0.6343
11904/50000 [======>.......................] - ETA: 3s - loss: 0.6344
12416/50000 [======>.......................] - ETA: 3s - loss: 0.6342
13056/50000 [======>.......................] - ETA: 3s - loss: 0.6340
13696/50000 [=======>......................] - ETA: 3s - loss: 0.6340
14272/50000 [=======>......................] - ETA: 3s - loss: 0.6339
14848/50000 [=======>......................] - ETA: 3s - loss: 0.6338
15424/50000 [========>.....................] - ETA: 3s - loss: 0.6338
16064/50000 [========>.....................] - ETA: 3s - loss: 0.6337
16640/50000 [========>.....................] - ETA: 3s - loss: 0.6338
17216/50000 [=========>....................] - ETA: 3s - loss: 0.6338
17792/50000 [=========>....................] - ETA: 2s - loss: 0.6337
18368/50000 [==========>...................] - ETA: 2s - loss: 0.6337
18944/50000 [==========>...................] - ETA: 2s - loss: 0.6336
19456/50000 [==========>...................] - ETA: 2s - loss: 0.6336
20032/50000 [===========>..................] - ETA: 2s - loss: 0.6335
20608/50000 [===========>..................] - ETA: 2s - loss: 0.6335
21184/50000 [===========>..................] - ETA: 2s - loss: 0.6334
